"eol7_prev"
17.9558211482183
17.5354072857713
15.6548483906474
21.153962295082
21.5528360655738
15.9768771897697
14.8280890393262
11.5412878588996
10.2823715811659
9.53862740580892
9.84146971223464
10.9403518024339
15.1483663141717
24.3292199857122
20.6740049180272
20.5509344262295
19.5909213114754
16.0757583458488
21.0676852459016
22.8822901639344
23.1447655737705
27.115688592148
27.4421910589448
27.5204028934197
