"eol4_prev"
8.20919277749152
8.45479965116816
9.06702986167357
9.09507137459953
9.69630353334625
9.13850303928898
8.03157069461997
8.977611092218
8.12935497530817
7.93702418893631
8.58072852247994
7.65898650935449
5.90417177686707
6.35394140786689
6.23060874707305
7.86257545069501
8.12782372219204
7.91534712208133
8.34095527241878
9.44550226461902
10.4771478537061
10.6535129312243
8.96248225154569
9.45405730182504
