"eol9_prev"
32.2513793368134
35.5134824258191
33.1759855333315
32.1943526544528
26.894
28.1865562697752
27.4739068744085
28.0044786076106
25.8570741240092
26.4774288425399
24.895777118145
22.7819471296714
19.8684294844397
17.5642598500846
11.9696069029938
11.6778135242245
9.66087681273002
12.6395234950786
19.7585801166434
20.435889032828
20.7489685004417
24.1180163934426
27.2836229508224
28.847395150604
