"x"
-0.0196469234535525
-0.0451897069987558
-0.0584960080403107
-0.0510254715204167
-0.0604174305530794
-0.059312663212963
-0.0655314933294315
-0.0593329294221003
-0.0534505799941169
-0.14916514346032
-0.17716149531438
-0.135887644520122
-0.0927399220593815
-0.101414643679868
-0.103095732776385
-0.075625553569168
-0.130418360050341
-0.0982540990775249
-0.0567164301347455
-0.0747960950782644
-0.0349593717104714
-0.0427344040560562
-0.0582047047130097
-0.0409166318491217
