"eol1_prev"
35.4949879764653
32.4107363919292
33.2516920721648
33.2063352152451
37.8935567808822
32.2644815848733
37.0475020069931
20.5943411788489
17.4923303440101
19.9760860312014
21.4867853789905
16.7294928602939
12.5992103919577
11.9986486200937
10.3670077687381
11.0537413831605
12.729849695235
21.6835731000794
30.9569026245434
37.2051156219776
36.016735014129
34.8856815240874
30.1242791153953
28.1392565803779
