"eol5_prev"
6.8519068704012
6.42393274479755
5.98569532658946
5.36717172949539
5.29576905053175
5.03940330943106
4.10946666666619
4.14670304151618
6.05202588530067
5.7677546357109
7.54276293011326
5.86548373546083
8.81373805740798
9.0113756206635
7.85807913378946
7.8109527702233
7.18958198789253
7.39457490952962
7.18411693480158
6.98443842386591
6.9657668833916
6.60426432313995
7.0484959495557
7.08618534619792
