"media","q50.50%","q75.75%","q90.90%","desvio_Media","desvio_q50","desvio_q75","desvio_q90"
0.0334301121520943,0,0.0505637437606042,0.131553084071709,0.0590704269181924,0.0680183377340711,0.0615469484800209,0.115266418781952
0.0811667640978615,0.00594141668918001,0.118031587481473,0.271797447797274,0.116235224898868,0.138811953811524,0.122038867097247,0.224695860986812
0.0805136291379978,0.00405333114406243,0.0959034935409731,0.299174713888283,0.126863115713963,0.148468824369692,0.127809441285745,0.254451840010006
0.0769949627379213,0.0112591107433216,0.101497548729336,0.219893509056444,0.130950805723142,0.146782581809169,0.133262984976038,0.194746896195374
0.0696792795231592,0,0.1342355768047,0.208990571224591,0.106355084379579,0.127482488799913,0.124707793659561,0.176237126653085
0.0691915429156078,0.0197073596572692,0.116124486372176,0.1797246635191,0.0907982492034614,0.103614505868966,0.102399546484779,0.143792336914237
0.100192681002576,0.0545190572233382,0.153896639245928,0.301380709367772,0.129431298104734,0.137386821534478,0.140310992338984,0.240705629089307
0.107138351129688,0.0161310497341961,0.201886163452236,0.281720268226543,0.133862577332577,0.162317043262029,0.164480489340031,0.221207486265534
0.0884423772521183,0.0310439134352237,0.170246427259214,0.238138001445335,0.102408617565557,0.117643139678267,0.131517410821568,0.182453943075519
0.161386539834023,0.0753185620654297,0.32041404519274,0.430335503246398,0.175448879284997,0.195754861069832,0.237730386116266,0.323086464778336
0.117955260619885,0,0.185350595840852,0.397650056317022,0.182215140060813,0.217623289827687,0.19448438237909,0.33586303419657
0.0711461868609965,0,0.0611096365701533,0.295148768039802,0.130708049450291,0.149114644660359,0.131099556699884,0.261040325534003
0.0492358897991527,0,0.0483921368303852,0.180316184906097,0.0997629426182301,0.111442123599241,0.0997665732032972,0.165638545784113
0.076088235399258,0,0.111144236258507,0.279176284622369,0.122374911940835,0.144452786068732,0.12738171895859,0.238629350700396
0.0825542713018087,0,0.106795729575588,0.276074338634199,0.143967467376576,0.16631718017254,0.146029413411647,0.242556521157019
0.070520542879881,0.00280391965760413,0.109516080160008,0.252460277371181,0.10276003817609,0.123392117233485,0.110031611265641,0.210338846745027
0.106905424295795,0.0151323080393534,0.151793140768308,0.390424282879946,0.152743434776912,0.178607450766711,0.159313568803038,0.32422789379311
0.0885544145914464,0,0.169784593034092,0.24550132770014,0.121874247446611,0.151105239659718,0.146858552575373,0.199794424164896
0.0329959841616948,0,0.0147263728829653,0.122662224946559,0.0710491837174452,0.0784590472236114,0.0734004153243869,0.115017713785293
0.0586613298499255,0,0.0847631238285969,0.182215686023345,0.0988135773514807,0.115176585162989,0.102261329022739,0.159052258478186
0.0723607107379721,0.000444415020241701,0.0983771159258277,0.195800147208764,0.11957055262212,0.139856378731932,0.122416686008234,0.172631782955252
0.0526020477214507,0,0.0939512973463155,0.159376719715539,0.086123954849005,0.101157572389926,0.0956926948133735,0.137906420263335
0.0658630776768365,0,0.0941816260240482,0.224937958940928,0.104614652350332,0.123928506751716,0.108444616246487,0.191554137278103
0.0389222406866259,0,0.0427100818769113,0.128471386300762,0.0736324309351049,0.0834461120400742,0.0737315016871902,0.116539561712901
