"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
-0.0369583514056673,-0.00446398273524766,0,0,0.0566905371525118,0.0654845422870816,0.0678505729191104,0.0678505729191104,0.0237335035098499,0,0.0292757932872028,0.0836260341788973,0.0421650498352175,0.0484876552071858,0.0425340721998012,0.0736745444756091
-0.0456188801976633,-0.010161847920837,0,0,0.0732365866276405,0.081503711075395,0.0864938729964535,0.0864938729964535,0.0424342440817469,0,0.0409897420094793,0.138468646136737,0.0943240637934441,0.103582260530344,0.0943353179012112,0.135208858809122
-0.0403981841095793,-0.00832514151317642,0,0,0.0580143174251907,0.0664258090377705,0.0708964464383138,0.0708964464383138,0.0437814989337939,0,0.0326053157495939,0.141799080962992,0.0956561877323545,0.105359168159539,0.0963182468391605,0.137572178616664
-0.0336711851144215,0,0,0,0.0571911409170006,0.0665166568206116,0.0665166568206116,0.0665166568206116,0.0415216954008117,0.000229094045351582,0.0613731918048518,0.140308220528124,0.0683433307112021,0.0800362633109668,0.0712166165995727,0.120833749519977
-0.0362341105878035,0,0,0,0.0567847796930677,0.0675311446457238,0.0675311446457238,0.0675311446457238,0.0348739393285174,0,0.047598230302055,0.106586827675225,0.062766273014813,0.071952299254249,0.0640652253006466,0.0957735185900056
-0.0606823509594836,-0.0195576624688811,0,0,0.0799473247153916,0.0900693377895655,0.100690243016201,0.100690243016201,0.0278905876771492,0,0.0164127517329372,0.11192248147052,0.0542653269823767,0.0611249351464363,0.0554867341905479,0.100647744044733
-0.0964553019107621,-0.0710319982257218,0,0,0.103381987692274,0.106515346896042,0.141967186848964,0.141967186848964,0.0152897919883083,0,0,0.0795174384439142,0.0372052332382369,0.0402754079209665,0.0402754079209665,0.0747113894524142
-0.0282730098915836,0,0,0,0.0498510262893599,0.0574326720975298,0.0574326720975298,0.0574326720975298,0.144531071437742,0.0307204204061712,0.286475253788464,0.441917368059958,0.185571229022929,0.218212714025643,0.234389223890371,0.35274189574101
-0.0223694679409215,0,0,0,0.0755146004543833,0.0788138744383878,0.0788138744383878,0.0788138744383878,0.167530063746463,0.102634718050235,0.25185023510995,0.441543520360296,0.173434320184109,0.185377327698588,0.193168552439464,0.326312871345488
-0.02234060042149,0,0,0,0.034757505463619,0.0414239398920406,0.0414239398920406,0.0414239398920406,0.0377010239145335,0,0.0595109477064058,0.103958155978184,0.0640753013477769,0.0745113931808625,0.0677470453601733,0.0925887113443751
-0.0507388838838449,-0.0264634320920795,0,0,0.0560274831319921,0.061145032336886,0.0758859586391437,0.0758859586391437,0.0354095365484342,0,0.00444010367142742,0.120724092866479,0.0869615614616897,0.0940114118635635,0.0924026263784963,0.12234615222342
