"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
-0.0161283279414747,0,0,0,0.0397760112717698,0.0429746157122998,0.0429746157122998,0.0429746157122998,0.100081755033452,0.0934607101704771,0.14339058185635,0.235112643589604,0.100351549956532,0.100573559674495,0.109448591943501,0.169185276002375
-0.0605666659425227,-0.0130217647465657,0,0,0.0787414857004547,0.0921975997739563,0.0996639308019224,0.0996639308019224,0.0676928252028896,0,0.123945638699499,0.229959143283947,0.10719654050303,0.127097633470773,0.121288881368474,0.195661422831317
-0.0937359316012727,-0.0765355523571663,0,0,0.0971297959118986,0.0986673233869574,0.135553568495403,0.135553568495403,0.0245005111723633,0,0,0.0878666358759726,0.0548738216105178,0.0601825762745155,0.0601825762745155,0.0842427760525663
-0.0906937579327578,-0.0574423158617705,0,0,0.101458514725352,0.106859188308075,0.136614393311186,0.136614393311186,0.0381091483026245,0,0.0146630775216505,0.137303678191176,0.0911196094169694,0.0988967617167628,0.0941389697996004,0.135332781497417
-0.0779915286669621,-0.0453893963839913,0,0,0.0895698721416461,0.0954164994969952,0.119214739851848,0.119214739851848,0.0465648434484887,0,0.0581975495315002,0.154415301128868,0.0896258797360273,0.101188551948019,0.090390774981416,0.14095596768111
-0.0825626899090547,-0.0242985001808713,0,0,0.102285229253118,0.117968387060562,0.131903204369172,0.131903204369172,0.0594938545166257,0,0.0671050041841836,0.16879898262515,0.119797455473653,0.133988976721776,0.120043226572693,0.162814767695839
-0.0905318032138965,-0.0812931811781224,0,0,0.0900854915354059,0.0905662482838389,0.12827779535728,0.12827779535728,0.0285403973732052,0,0.0303226082749713,0.11626507745889,0.0539133517281877,0.0611186894721378,0.0539433174211664,0.103620846643213
-0.0621818967552405,0,0,0,0.0953123950574724,0.114100288421405,0.114100288421405,0.114100288421405,0.089570863728591,0.00692132823058661,0.130286668874617,0.300477392848555,0.128162589599378,0.152893545461548,0.134582725358116,0.248369868773336
-0.0313254639857216,0,0,0,0.0623641053469991,0.0699126730328509,0.0699126730328509,0.0699126730328509,0.122142494831317,0.0842763823478874,0.210519874638074,0.350831366722644,0.135669302212947,0.140943808550391,0.16233837566949,0.267623390215332
-0.0531394886295471,-0.0051257314503161,0,0,0.0711071341014888,0.0860348163508895,0.0890481342586755,0.0890481342586755,0.0488581467101453,0,0.0630966796606695,0.188527484237004,0.0929362324019077,0.1051957274082,0.0940395442482933,0.168780639881163
-0.0405282366278128,-0.000403431289281433,0,0,0.0584810634726032,0.0711215888632796,0.0713539711898239,0.0713539711898239,0.0426088337247841,0,0.0546087357662416,0.115955138470667,0.0803613464883461,0.0911334725608876,0.0812678899256559,0.109233725504257
-0.0684764773411021,-0.0262958789083153,0,0,0.0820965291967197,0.0924676001417938,0.107289942228632,0.107289942228632,0.0281935660077531,0,0.0263024749923425,0.120583893718222,0.0546939754160644,0.0616461947280949,0.0547272319127791,0.108060897217631
-0.0847873105503769,-0.0686058695869247,0,0,0.0878629424387507,0.0893662651836301,0.122616905551393,0.122616905551393,0.0110123144192403,0,0,0.0475335171254721,0.0244785847062827,0.0268812153873776,0.0268812153873776,0.0442312030763337
