"eol4_ver"
7.7354
6.63513333333333
6.37306666666667
7.14253333333333
6.47133333333333
6.12946666666667
5.481
6.94426666666667
8.8746
9.66846666666667
9.48893333333333
7.8462
7.53786666666667
7.58326666666667
8.48413333333333
9.24066666666667
9.99713333333333
8.12273333333333
7.07393333333333
8.96433333333333
11.6622
12.4640666666667
12.4288
12.155
