"media","q50.50%","q75.75%","q90.90%","desvio_Media","desvio_q50","desvio_q75","desvio_q90"
0.0848820235903102,0.0459323396711641,0.140401309900977,0.224809036021176,0.110487937587607,0.11726584170645,0.123871112623448,0.179250256254616
0.0651738291726987,0,0.0893715341423045,0.190804716878356,0.119469516393122,0.136363899716423,0.121937552502489,0.174163664792835
0.0730460857702968,0,0.0897244209077349,0.302438275442831,0.121051506829576,0.141713821702958,0.122215032991323,0.261146348833793
0.0719534364764619,0,0.0587258253690239,0.300225766851135,0.150216896529822,0.166832978742567,0.150808339764231,0.274931905681848
0.100798468765638,0.0123897877767443,0.171482319442807,0.307881985833964,0.151274119599355,0.175604893457538,0.167235518826151,0.257914299456384
0.0811550884416486,0,0.0735919626989201,0.329730473899116,0.162220268499817,0.181706109844801,0.162399568679247,0.298645555772201
0.0533093669497009,0,0.0692228342956285,0.176441372835001,0.0942610535631331,0.108521391984377,0.0956181334345269,0.155925072262682
0.0746699277028846,0,0.0677307187493895,0.218500476482817,0.151520614428353,0.169209669376431,0.151682213856697,0.209782404319166
0.0575438093467378,0,0.0256360230179091,0.271992839208827,0.114839495328884,0.128675920390884,0.119264739295,0.24491490337019
0.0212298942317564,0,0,0.106509157188085,0.0546160003034319,0.0586644957645408,0.0586644957645408,0.101897246396602
0.16563553334212,0,0.136477318367114,0.351360036119528,0.457836977420179,0.487371671178467,0.458780792110538,0.494685192363047
0.159621510060085,0.00840579008746988,0.172616487292068,0.627177452394188,0.26392514519892,0.304834114778467,0.264250476486169,0.540463023121021
0.172467188409918,0.0633403107371177,0.244395829615949,0.510786917199386,0.251434509645837,0.274475704210443,0.261694113899217,0.423895772443512
0.153230300816679,0,0.228430935398483,0.544978809510749,0.251018962749831,0.294791394448938,0.262230562680992,0.468155759736303
0.074324689599402,0,0.0951936751642707,0.274900584760512,0.121078803005962,0.142411906454732,0.122895206180521,0.235789244519479
0.103641187681564,0,0.0590063787472474,0.313981872354163,0.253134555982462,0.273874143560396,0.257107607120223,0.330297598562058
0.146036131142058,0,0.0994844517701865,0.32418556140939,0.378918384344842,0.406546237987141,0.381816997294782,0.419372334356622
0.187296488466123,0.00227489117657748,0.295803777270538,0.652365924200168,0.308138825636136,0.36025422429945,0.327001415959311,0.561278602794044
0.250623383371858,0.0885506619592556,0.30218663078953,0.969357717830678,0.394995205323826,0.427492238250156,0.398405102595581,0.825628879095289
0.129208972493287,0.00580499476916038,0.153182026341905,0.514259829983028,0.220540597846358,0.253246647391687,0.221862446560156,0.446658083791295
0.120894397557569,0,0.170160042075902,0.382861121656992,0.221967586663723,0.253261675718382,0.227462731071078,0.345108894236458
0.14604867411639,0.011581128643076,0.220455354702565,0.398867090805908,0.24550331009203,0.280482826060111,0.256720389532216,0.353992062939544
0.101186559391613,0.00235437584561687,0.145251104444378,0.359183118390017,0.151046524292775,0.180981264020694,0.157450948760263,0.300907020987741
0.130438253625306,0.036674253305358,0.194789019818676,0.422505322559061,0.183816278765504,0.206722887536109,0.194941260235035,0.347258036602755
