143.0
143.0
142.0
142.0
136.0
136.0
132.0
132.0
134.0
134.0
149.0
149.0
160.0
160.0
192.0
192.0
216.0
216.0
227.0
227.0
228.0
228.0
227.0
227.0
211.0
211.0
210.0
210.0
205.0
205.0
197.0
197.0
205.0
205.0
210.0
210.0
218.0
218.0
225.0
225.0
218.0
218.0
205.0
205.0
182.0
182.0
158.0
158.0
