eol80_ver
44.7247815
34.7942245
30.4032295
40.852406
45.03317
47.1913925
45.089828
37.501632
29.8088175
17.6005095
28.0971495
28.3133445
26.116356
21.7415135
30.5592875
26.7294055
21.9452835
12.9386495
3.443713
0.490539
2.94721
4.082358
3.1293605
0.1036245
