eol22_prev
181.2342275
175.2985484
182.6473554
171.5928653
161.1268668
151.9153915
137.1327248
120.7222743
117.5634676
104.9161174
103.1243259
79.22729283
70.44727821
62.36990492
61.55422711
71.00664704
82.04646273
99.59368334
123.158425
181.4970664
193.8022251
182.9762044
183.6095942
184.2666445
