eol87_ver
16.73399
14.699272
12.597956
7.77308
8.814792
4.966024
7.962934
14.75096
8.282008
5.913306
0.396606
0.299194
0.067592
0.497
1.748446
0.539742
0.180908
0.018886
0.022862
0.81508
9.94E-04
0.403564
0.82999
0.77035
