eol85_ver
35.354592
33.40767733
41.02304267
41.88185867
43.62798533
39.47704133
35.46923333
34.15251467
27.68223733
28.88497733
26.79492667
27.31048133
30.05856
34.03787333
33.52231867
27.99766667
16.28900933
9.676258667
8.330382667
7.500061333
6.899022667
8.130257333
12.68211467
9.360829333
