eol42_ver
77.214914
88.228434
86.106244
73.574389
73.029677
85.909432
91.958916
78.155238
65.071713
48.71594
32.489884
23.591099
17.1962
16.983484
16.060058
19.914293
22.908718
33.749282
53.81019
71.500408
84.449743
86.231488
89.247284
95.156117
