eol1_prev
392.7443994
401.8845749
384.7233601
392.6741435
386.0810572
387.8976073
376.8253353
380.5907218
402.0602462
378.4587395
331.1828384
341.8413595
312.9380183
284.930314
263.73763
264.6399434
278.6547365
230.3685632
286.213818
190.864374
243.6752802
218.0649776
272.6064497
320.0026448
