eol62_ver
65.118928
61.123048
66.242148
69.685364
61.74728
58.608228
47.467476
76.01118
111.145104
106.54686
96.157572
82.96918
57.997912
67.778872
76.138412
112.663936
126.524272
125.548164
109.811156
112.16296
134.61742
131.98332
130.530092
105.982268
