eol35_ver
26.651128
22.388856
19.460532
28.659008
36.551368
40.201336
37.666636
48.644372
79.388792
72.50236
62.967912
33.08032
67.72122
91.430108
109.731636
116.92422
123.319616
123.790772
120.285928
109.343976
62.832728
20.597668
8.182608
0.719656
