"x"
0.0207731670618399
0.0214234692388404
0.0268963577250326
0.0136895740723537
0.0162539230247109
0.0254480456376327
0.00363591361145696
0.0145470070702446
0.105665005432935
0.0361723507139326
0
0
0
0
0.0348464544583054
0.0692794819091835
0.0738138243252174
0.0814965852349069
0.211636941452196
0.19822619777469
0.107912245814532
0.073289270797467
0.0571913155328652
0.0388683050950941
