eol90_prev
80.59987054
100.5968838
101.8697688
111.6515903
129.8218519
140.3126382
136.8314759
146.1482284
124.8867001
120.7016787
103.8320543
79.82594339
44.76822826
35.34371196
30.68947571
31.14488793
27.03852728
23.37695718
28.40278413
32.02824285
46.6898641
56.50541285
80.26204255
89.59558138
