eol56_ver
114.298072
105.2149
83.299188
129.436692
117.691588
131.591684
93.921072
128.89198
143.134012
112.075488
67.269944
42.98056
36.034488
33.213516
34.35264
38.92504
42.511392
68.037312
105.501172
124.206264
146.636868
151.302704
145.714436
158.527096
