"media","q50.50%","q75.75%","q90.90%","desvio_Media","desvio_q50","desvio_q75","desvio_q90"
0.0331331696944101,0.030028324179904,0.0454578468952915,0.0724009147126499,0.0179989167261944,0.0182684658512484,0.0218631670898465,0.0434469157644276
0.0429445671371926,0.0411434315883878,0.0675314928531032,0.0815975334285362,0.0245170827466901,0.0245840827990657,0.0348442044726317,0.0460019796603399
0.0426937958265313,0.0353056279878886,0.0515901608156103,0.110482617385607,0.029101633072699,0.0300376243179294,0.0304493855470557,0.0742088421532811
0.0398061140057099,0.0253429447575692,0.0634746743787554,0.102985779150065,0.0337784128050523,0.0367846527711446,0.0413409249191565,0.0720338251437665
0.0487799054323349,0.0344790093557056,0.079586806943417,0.132831807692096,0.0394874014393744,0.0420315477093105,0.0502164033794649,0.0933995732138597
0.0508647937102861,0.0412703863113569,0.0840249253773213,0.124507800906399,0.0365077524264154,0.0377646019019034,0.0494762323092482,0.0826588948489444
0.0354144556196102,0.0265258401398977,0.055766038159595,0.0808504742859699,0.0233757681048266,0.0250309169052543,0.0310877317417924,0.0513802961343802
0.0556025724143038,0.0315877043437226,0.0855862936297648,0.172528261711395,0.0534168330941984,0.0586361209245979,0.0613599535453785,0.129296298704796
0.178014540322843,0.0936662515494431,0.298057789310168,0.667094216264912,0.213041760928889,0.229350456351867,0.244949253211003,0.536614126095456
0.0772998569760502,0.0412336411250665,0.119033421948198,0.265867327111876,0.0821423578148858,0.0898134711752525,0.0922691077447658,0.206895795721422
0.0321868108793462,0.0254344688325164,0.0457254770951041,0.121466407462348,0.0338518024318716,0.034527971584673,0.036494131546153,0.0960679776808332
0.0287772302358547,0.0154492463865667,0.032325581154287,0.115022598593122,0.0342014285874844,0.0367406419987718,0.0343875827413804,0.0933421960103894
0.0316189118027697,0.0175467844017682,0.0560567425001964,0.116363955670928,0.0366211281803942,0.0392673003917599,0.0441217176979204,0.0928653891931077
0.0446091400964187,0.0312076030004758,0.0562163600106736,0.133723369333479,0.0429192939353077,0.0449910722561339,0.0444824787666814,0.0994749294345336
0.0594768871752833,0.0519095821178164,0.0872421443252525,0.124483804698144,0.0352325081465928,0.0360471950758219,0.0449788507551068,0.0743421055993049
0.0808412232525985,0.0769172804229588,0.109794405951252,0.154972834340341,0.0367829905977385,0.0369946291832857,0.0469370007762457,0.0832219052205892
0.102294769983842,0.0982285852824413,0.157461546993325,0.224174846108742,0.0669026140556985,0.0670278039081652,0.0869608961865809,0.139785316096935
0.138122303995026,0.136735901125979,0.212861327643637,0.313711240205408,0.0919254946581741,0.0919360960291342,0.118806115907382,0.199288778428783
0.190941168767764,0.159884570730958,0.313331215353963,0.384126800754823,0.107707963588232,0.112156597585548,0.163680497650353,0.222367572557787
0.167020012000821,0.145914316924633,0.249044887055333,0.4167441214357,0.111353563898783,0.113363753053642,0.138645079294609,0.275027429353677
0.108536495610602,0.0827122781496081,0.165360771179056,0.259518514432333,0.0744444441686248,0.078855933796207,0.0938959658913237,0.16928853960432
0.0745493413779054,0.0571544194312923,0.105125177276131,0.163159513215667,0.0500419107448284,0.0530192217716939,0.0587557820161696,0.102306126840403
0.0646344449676144,0.0518238860881481,0.0970917551239146,0.132649942094316,0.0373849795573973,0.0395481798526891,0.0496583465599623,0.0780314103068908
0.0438371358909025,0.0382249580799532,0.052780990003874,0.104137221188178,0.0255627074845158,0.0261799955492165,0.0271029739260171,0.0658844820947557
