eol27_ver
320.662412
304.525816
274.141224
225.562456
167.258392
144.990804
126.363244
91.18956
209.606768
257.547388
266.56098
303.72664
315.78386
333.252416
321.839308
303.991044
324.626484
342.013532
289.848412
245.352996
240.718968
250.579448
264.068028
245.583604
