eol72_ver
97.246002
93.835588
79.67904
88.129034
88.740344
83.323044
88.869564
95.348456
92.509592
84.873684
71.734992
50.878884
43.995434
39.157636
40.5552
44.314508
55.066606
74.387978
88.900378
93.236206
93.914114
96.69632
97.291726
99.68826
