eol79_prev
3.010517448
2.741347092
1.564652598
2.650231905
2.608791705
2.348052668
2.005216961
1.984881742
1.762216599
1.866667131
3.512299679
3.861860419
3.827428911
3.767898903
3.741969354
3.544114469
3.71602962
3.617884342
3.8704004
3.855498548
3.855827844
4.117740055
4.279093277
4.308795817
