eol1_ver
290.32752
285.281976
305.096372
347.305588
358.37676
395.908212
354.156236
337.963976
387.290232
407.820308
416.841852
412.871816
381.807328
326.25068
275.757468
250.396552
284.385388
232.22822
204.77394
265.342336
222.793172
246.555736
353.79442
380.27458
