eol50_ver
59.170832
57.362746
56.977074
62.208496
60.334806
59.040618
57.011864
65.391284
89.823804
96.672464
92.403234
79.667112
75.323332
75.232878
84.372708
91.424144
94.810702
74.024174
75.029108
92.782942
107.747612
118.248228
114.922304
106.409688
