"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0,0,0,0,0,0,0.992441106275313,0.00160141340261099,0.194696982588134,0.175944727081585,0.130882544596409,0.085537110222487,0.109795812706641,0.22172175955823,1,1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0.00755889372468676,0.998398586597389,0.805303017411866,0.824055272918415,0.869117455403591,0.914462889777513,0.890204187293359,0.77827824044177,0,0,0,0,0,0,0,0,0,0
