"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5867.08181818182,5627,6924.5,9041,1670.31988997572,1687.80188657713,1982.12207410812,3612.51660319137
0,0,0,0,0,0,0,0,28.4593183417349,29.30794802055,34.4571686203787,37.7601527247483,6.32284556337348,6.38058656196277,8.75321501047981,11.3175019468375
0,0,0,0,0,0,0,0,1.03986658863259,1.01565943238731,1.15481934367058,1.36156888250165,0.229110737715196,0.230409566099444,0.256808434922661,0.397367111511638
-0.00200401530994517,0,0,0,0.00796511782885778,0.00821764180818745,0.00821764180818745,0.00821764180818745,0.068548576714617,0.054205958726254,0.074060379812811,0.189382321952034,0.085935404329512,0.087144783937559,0.0861150780796216,0.149136990669219
-0.00441370343320606,0,0,0,0.00935069999927216,0.0103565504154475,0.0103565504154475,0.0103565504154475,0.0127217007391701,0.00142970799297363,0.011544017621368,0.0563822463317324,0.0303259682458715,0.0323946052914263,0.0303492276641904,0.0534728945857127
-0.0186034808076766,-0.0113332120298406,-0.00413731074801383,0,0.0252851794402462,0.0263272562157599,0.0291938654577646,0.0314881174900759,0.00375443762954096,0,0,0.0404797845865121,0.0118294251785741,0.012420885505471,0.012420885505471,0.0388889278500349
-0.0295006668118192,-0.00480840941741698,0,0,0.0485435407193055,0.0545607876127641,0.0569388524821586,0.0569388524821586,0.003043729869802,0,0.000840137674173643,0.0180118090992628,0.00756103157086909,0.00816063853912089,0.00788100290443373,0.0168861831130266
-0.052113913106922,-0.0202872827007946,0,0,0.0699433191343039,0.0769595547903667,0.0874961398945173,0.0874961398945173,0.00402890679558821,0,0.00316545324292367,0.0237536900752568,0.0114591151805672,0.0121584614239321,0.0114921691868604,0.0229609262512825
-0.0387550904989133,-0.0100309840501632,0,0,0.0739474975742281,0.0794215441573374,0.0836453200159507,0.0836453200159507,0.0229510721645226,0,0.0253629622613961,0.142492098715621,0.0459782268436024,0.0514780566388678,0.0460425522088459,0.129053311183654
-0.115818611951328,-0.0515894402093198,-0.0249816017662305,0,0.13395726550386,0.148802925662559,0.162298096553344,0.1777465395643,0.0118592539252192,0,0,0.0972738402343579,0.0346966359461073,0.0367010333840639,0.0367010333840639,0.092884347374876
-0.378536441125673,-0.427041438835917,-0.331684816792669,-0.208963173845165,0.147455309160196,0.155361124646975,0.154843963345919,0.225837633026667,0.000738793945811467,0,0,0,0.00562648706328605,0.00567562762130007,0.00567562762130007,0.00567562762130007
-0.937912281346086,-0.944394231541737,-0.91747572815534,-0.901441677588467,0.0206291297453827,0.0216415050425825,0.0291710131765471,0.0421935718496464,0,0,0,0,0,0,0,0
-0.999857979889141,-0.999879532586435,-0.999826298419316,-0.999668819340951,9.08160241236361e-05,9.33845340383154e-05,9.62800763012464e-05,0.000211404558948228,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0677966101694915,0,0,0.5,0.216906684183506,0.227429413073671,0.227429413073671,0.486897284360101
-0.0632183908045977,0,0,0,0.199481751076558,0.209426954145848,0.209426954145848,0.209426954145848,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
