eol63_prev
62.67680726
63.71262566
66.42062986
62.93230279
74.51753078
74.90125146
72.52119711
68.23423714
74.84472648
75.87787449
80.63921901
74.52252002
72.98686501
73.39269249
75.64958005
82.93766516
75.95044646
77.52465539
88.0060379
90.52032438
93.58588594
89.734344
83.15895683
84.31643898
