eol10_ver
72.82896
57.34102
69.80578
79.28854
92.60814
88.44328
81.4725
74.0459
68.64138
46.66688
30.37096
17.1465
24.71936
27.79366
23.61602
37.00662
53.97988
57.94878
76.61468
95.47228
99.27646
100.92934
101.4732
76.49682
