eol18_prev
118.47838
115.54196
115.1191097
114.40673
110.9960035
118.6263754
120.7868251
97.52251447
77.62370214
79.23201341
55.43800613
48.41135194
30.98132863
27.44772792
25.11428883
24.71760089
25.74169901
43.028717
69.3770985
79.09420427
89.38215265
85.97304939
79.34383263
88.95963164
