eol15_ver
41.245036
50.204952
53.055744
61.65782
57.968092
59.158904
63.617988
34.167756
5.783092
2.013844
4.09528
5.622064
1.385636
3.830876
2.655968
3.421348
13.06116
25.806228
44.19324
61.920236
63.564312
75.329296
81.038832
84.442288
