eol77_prev
36.65631818
27.21157704
23.52332322
24.34372572
44.16751007
42.70634636
42.24118695
41.05834325
40.5257059
37.67372436
37.99032151
38.1974157
37.87407436
41.71857108
39.20777597
37.97247839
38.60723702
40.19947836
41.45700243
43.36114793
56.88044353
48.75759023
48.79604662
49.58058964
