"x"
0
0
0
0
0
0
4073.65454545455
7.86273119411626
0.842601993945084
0.0688280853676051
0.0203820317909217
0.0206524228616966
0.0207504630808454
0.0340920702985968
0.0149454589602248
0.0141286183613644
0
0
0
0
0
0
0
0
