eol63_ver
79.337104
74.432708
83.094424
86.827888
71.685292
67.935924
51.46932
41.632696
65.44496
73.142496
66.83656
61.196604
59.506804
65.363452
66.904152
74.786572
79.448432
76.911744
68.872272
67.808692
53.952332
59.32192
51.614444
57.149036
