eol83_ver
46.53328167
44.35261133
37.58098633
47.72194
56.49829733
51.232748
32.64180033
21.52424167
12.90791833
19.26537667
30.20699733
23.54670033
16.551094
29.34453667
44.17501667
30.91306867
15.15021667
1.706698
1.586424
5.682366667
5.602184
6.689288667
2.038694
0.070242667
