eol90_ver
124.28976
101.254804
139.167952
146.937056
151.618796
153.058108
158.564868
131.060888
40.257
69.782776
94.094028
86.485952
59.544576
36.839628
21.975352
18.81642
18.57786
8.351588
5.270188
17.60374
36.31082
43.948716
92.706404
135.47226
