"x"
-0.0304809818806562
-0.0554881421968829
-0.0572098535610252
-0.0558906107147466
-0.0401790327687288
-0.0503285649594592
-0.0510985060168725
-0.0560884623967429
-0.067931058193493
-0.12235989745315
-0.0848049897268388
-0.0335572577165216
-0.0505177029458333
-0.0522863313809409
-0.0524757081704387
-0.0689684587977906
-0.0558729366733288
-0.0442731392250576
-0.0243871531754186
-0.0272538376154262
-0.0235326854563064
-0.0159855567286357
-0.0306447642662331
-0.0336410401305602
