eol71_ver
162.224776
143.014732
142.980936
123.184432
146.93308
179.935868
164.831044
156.4059
105.107548
106.0598
72.235968
46.783604
45.80352
37.597056
41.535284
52.95038
58.176832
93.45588
149.976708
175.767032
177.842504
178.291792
169.709596
166.51488
