"x"
0
0
0
0
0
0
1774.54545454545
32.8855022970021
1.31990051981999
0.198146118967275
0.0738625923807351
0.0239362733018701
-0.0151400123506942
-0.0642933792551569
-0.0673029168653673
-0.134186339177313
-0.429766631553655
-0.922806390765846
-0.999781048150293
0.0305084745762712
-0.0327485380116959
0
0
0
