eol39_ver
79.965312
74.049024
74.4506
91.141848
105.658224
95.978652
96.5174
90.481832
71.112748
65.448936
91.444024
84.790188
65.985696
60.232424
65.798824
79.541868
93.288888
105.497196
111.355832
128.627576
144.839716
142.809968
138.209736
135.106468
