eol30_prev
136.824817
131.8484184
113.5193616
93.76082616
85.82147115
75.67729377
63.86065436
46.16693292
54.54420197
62.01895161
59.93878662
48.43276407
65.11712233
81.42057938
105.2192397
110.3524684
129.6558213
139.1300544
149.7563031
160.9201852
156.0661521
155.3896341
164.8205043
159.5028814
