eol20_ver
53.58654
51.845052
41.105876
40.423992
40.561164
37.06626
37.758084
33.026644
21.48034
15.23802
12.884228
10.945928
7.612052
4.51276
1.765344
2.896516
7.69356
25.134284
53.423524
67.180484
62.934116
72.22404
76.029072
77.617484
