eol34_ver
23.91564
26.933424
31.742396
33.81588
33.330808
35.17766
37.807784
30.183804
22.969352
31.593296
27.04674
24.613428
17.039148
15.3076
16.573956
9.922108
10.631824
8.301888
6.248284
7.250236
8.357552
9.170644
24.903676
28.311108
