"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0,0,0,0,0,0,0,0,0,1,1,0.80216062195073,0.548531523097314,0.412261038267921,0.376515039155128,0.545729089163905,0.573187041389344,0.34009254142823,0.571479440061255,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.19783937804927,0.451468476902686,0.587738961732079,0.623484960844872,0.454270910836095,0.426812958610656,0.65990745857177,0.428520559938745,0,0,0,0,0
