eol48_ver
76.8855024
73.8955504
70.8586816
74.8032712
82.4236728
75.8708272
66.0067688
54.9320184
62.8315352
58.53666
45.5693336
39.495596
39.24312
36.0714648
39.8470744
46.7032888
50.4331744
62.6275664
76.7220888
76.7813312
77.5626152
77.60158
77.993216
76.273596
