eol57_ver
146.193544
141.702652
133.995176
137.348932
131.512164
123.758964
137.454296
145.354608
146.561324
145.269124
111.294204
70.579964
53.558708
51.674084
55.22664
64.429092
79.853984
118.637876
150.344488
155.865164
157.497312
158.543
159.004216
155.075928
