eol36_ver
139.506906
154.20419
139.969116
120.181558
122.174528
119.887334
101.534118
104.498226
102.58577
85.406468
64.984738
36.591128
34.955998
33.307946
31.036656
48.6563
65.62388
116.886448
135.957332
138.412512
127.976506
122.836532
112.696738
111.380682
