eol67_prev
95.59580251
102.8341125
112.7984632
83.09316454
96.95385214
100.8346274
98.81460176
91.46036617
80.04260451
100.6759594
87.20590803
92.2647381
84.20948293
43.69624
79.88274078
93.15356479
103.2939022
86.95257372
88.8067841
112.241486
105.9140607
111.8639142
114.0903645
108.3576462
