eol22_ver
137.82804
72.579892
109.61832
119.544404
144.390428
168.818972
176.856456
119.979776
80.319176
54.294268
36.046416
31.726492
40.101936
35.320796
31.654924
61.415284
90.229356
99.487472
147.338632
190.565704
197.682744
201.01662
196.903448
199.370556
