eol74_ver
37.519524
28.217672
25.468268
28.802144
23.281468
27.090476
19.756744
42.714168
64.011612
59.091312
54.256496
49.296436
37.96086
27.480124
34.370532
60.99184
85.839852
85.65298
78.04888
70.989492
76.549928
80.710812
75.502252
57.226568
