eol10_prev
103.6878828
102.7284554
101.6995072
101.5847837
101.2284318
98.87311337
97.24031181
88.77320299
70.25198567
68.96176959
58.23370787
49.71760028
41.99445376
36.56509703
33.57613512
41.0002817
50.28448567
61.77137458
78.03472656
94.09620823
97.0892177
100.0898872
101.1733938
94.92721383
