"x"
0
0
0
0
0
0
0
0
0
0
0
-0.00276665025787976
-0.0224602433478426
-0.0471208908999429
-0.0788497831709977
-0.193009738250598
-0.419257081757722
-0.894193708215272
-0.99988003762288
0
0
0
0
0
