"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5610.06363636364,5705,6207.5,7419.5,1289.67010228479,1293.2241846125,1423.65339882993,2235.6072254908
0,0,0,0,0,0,0,0,7.46948213554265,7.59598646034816,8.20679012345679,8.70498783454988,0.949061676185261,0.957610446697351,1.20598848589724,1.56699088723364
0,0,0,0,0,0,0,0,0.490566205214296,0.462016133712495,0.495262256999633,0.544354838709677,0.196998583510055,0.199094558072473,0.197055584022427,0.204340982410747
-0.00195234164459924,0,0,0,0.00899586489937557,0.00920891383526615,0.00920891383526615,0.00920891383526615,0.0575683272885237,0.0300747261746341,0.0420507148416697,0.322456590141009,0.103960290787032,0.107596010766887,0.105132120938355,0.286713293484951
-0.0191750937160247,-0.00441077574271141,0,0,0.0411027699758947,0.0437178119837792,0.0454265618228289,0.0454265618228289,0.0107256772503901,0,0.00409852947233994,0.0819547895375023,0.0320627475965896,0.03383900388917,0.0327522423877322,0.0786804709507051
-0.048150119217398,-0.0130214942506296,-0.00425879470275953,0,0.0722143704808328,0.0804399470089758,0.0847063221452543,0.0870288662740984,0.00522297294608102,0,0,0.0409411005064672,0.0181032655688448,0.0188543431980667,0.0188543431980667,0.0403223889083968
-0.0302558645379498,-6.02470127521915e-05,0,0,0.0528565533351441,0.0610048080597317,0.0610351744711557,0.0610351744711557,0.0242310729088193,0,0.0313583902963429,0.102076860875856,0.0572555601154554,0.0622546773027261,0.0577051905959778,0.0971827200364367
-0.0428513383390268,-0.00625530929029274,0,0,0.0649087682957459,0.0746720395943315,0.0779846144235583,0.0779846144235583,0.022679174443869,0,0.00943885696040857,0.162198088127156,0.0585075546755021,0.0628211946976254,0.060012627880749,0.152414440615011
-0.0630907436992276,-0.0161590077664965,0,0,0.0933362421278212,0.104656026219667,0.11296870517896,0.11296870517896,0.0225674212811411,0,0.00199506596589078,0.144903806794924,0.0498812349803283,0.0548302926534748,0.0540257748699241,0.133104821783418
-0.107918681260626,-0.0559586542359142,-0.0350569333957261,0,0.127893201702068,0.138216790374362,0.147508110920815,0.16795069617711,0.0101164743226093,0,0,0.0889063354982989,0.035778199381459,0.0372050815864235,0.0372050815864235,0.0871598031650319
-0.386091153404922,-0.405721952280803,-0.35693373321908,-0.168044857272315,0.162825233829816,0.164024955061677,0.165460348501666,0.273661017642728,0.00203399708596406,0,0,0,0.0154904603046906,0.0156257507363054,0.0156257507363054,0.0156257507363054
-0.912389922669625,-0.915993186677781,-0.895771846528936,-0.876828281570922,0.0256178390565661,0.0258746521684635,0.030619409122953,0.0440944789686563,0,0,0,0,0,0,0,0
-0.999591921802465,-0.999623989471705,-0.999457111834962,-0.999234596249522,0.000163697720763446,0.000166866181241021,0.000212854930945173,0.000396034048703441,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
