eol31_prev
80.59557687
69.41125084
65.10263959
64.04781839
41.70781633
42.40540879
40.43344315
38.69716957
43.44637121
46.45789648
62.98237425
74.84747379
71.35982846
65.44898305
72.95962414
71.03752468
64.55747022
77.66134616
73.73059616
67.70094958
68.60832238
69.78356322
75.73468233
77.24332874
