eol66_ver
80.154172
90.207488
91.485772
89.585244
82.98906
73.534132
56.109312
80.1164
129.386992
126.176372
103.260696
119.73724
141.23746
146.676628
141.788136
147.760088
133.689024
122.894184
136.070648
126.391076
129.67724
139.951224
157.75774
159.151328
