"media","q50.50%","q75.75%","q90.90%","desvio_Media","desvio_q50","desvio_q75","desvio_q90"
0.038589752289411,0,0.0356822888736648,0.162941535937243,0.066718258166234,0.0772439041355636,0.0667826895274691,0.142077370448751
0.0625975731544296,0.0059426301336501,0.0819351762216329,0.198119407562472,0.105726465568181,0.120183942625946,0.107510877661496,0.172819173095899
0.0632708972271689,0,0.0612127259767102,0.224815351720195,0.128968684499196,0.143897045519505,0.128985394395441,0.207815705940865
0.072989933399538,0,0.110285565930999,0.27190963567209,0.119526574008836,0.140383751613857,0.125307497704715,0.233559079614159
0.132987139532718,0,0.30393868646578,0.478553000462125,0.216287363460676,0.254511446097393,0.276617722343243,0.410232862214097
0.191014149368014,0.0192888894612513,0.36580945735574,0.615132264764815,0.277381623847127,0.327028272364423,0.328679158905212,0.509874948824116
0.104521097674996,0,0.151246216870841,0.399892593165768,0.194683780581547,0.221400304832658,0.200308046729921,0.355916699357245
0.0408704352975543,0,0,0.129502564099706,0.12433419695559,0.130991183463834,0.130991183463834,0.153141977538205
0.0179892782897275,0,0.000136049042772977,0.0599291432477941,0.0574731992463873,0.0602698946899426,0.0602287167162941,0.0713651155405606
0.0770399416533056,0.0013934677231749,0.0982844127334698,0.304404529666461,0.136990718027601,0.156809561677756,0.138656779150579,0.267147967417908
0.066798421709412,0,0.0605862763678282,0.300820206547553,0.132710859780156,0.148837101085345,0.132858722273061,0.27081207235771
0.0684434259030852,0.00316412643939461,0.0987307676495852,0.21882967362354,0.102015412339088,0.121421960400677,0.106492069244511,0.182811214645923
0.0788707127727046,0.0101504989387359,0.160741146710713,0.254102600608992,0.108055529139388,0.128379575786315,0.136001315254752,0.207173640722133
0.0524243735903876,0.000563635665905591,0.101935711567759,0.184987547239807,0.0722528515189102,0.0892031139322673,0.0878342397790301,0.151992656791883
0.090852080091337,0.0427139024830943,0.165464224337513,0.261311453331847,0.110850501038304,0.121019716706268,0.133986834525279,0.204582484277382
0.0927543699040778,0.0312429701010488,0.181438866144417,0.286245448108956,0.113329173177642,0.129203458405218,0.144382903308593,0.225696964631926
0.0897941145187146,0.0340157141297495,0.163298739068048,0.259035214576613,0.110396278327639,0.123907833489749,0.13298517338924,0.203303686866953
0.108401575906823,0.0390814151041902,0.201515780276685,0.311440598007232,0.14243117511199,0.158670184904807,0.170613611523317,0.249468889894429
0.0847392341210397,0.0351423536382947,0.141563970217076,0.27334283872217,0.109480800857398,0.120370476375511,0.123578907584814,0.219502673479654
0.0649496495621067,0,0.111982691108587,0.219751637492736,0.109488014366375,0.127593457063026,0.119325358502251,0.19071364860797
0.0517529438966682,0,0.0577383397207783,0.195933554881533,0.0971754983484704,0.110310623149022,0.0973628828176871,0.174916633485723
0.0256502492381146,0,0.00673454747993356,0.0992387131290395,0.0579048596204841,0.0634227938359763,0.0609676455166832,0.0941447788371607
0.0376311822042417,0,0.0109017808024047,0.142874127938392,0.087723459874065,0.0955842834835772,0.0917736384443776,0.137716375897805
0.0553371281345318,0,0.0711121041151169,0.194501054014747,0.101794747184595,0.116095181089054,0.103030996349193,0.173402807654998
