"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
-0.00991334871381122,-0.00283598976051473,0,0,0.014846454545983,0.0164737663239718,0.0179001622629383,0.0179001622629383,0.010226910566441,0,0.00404626434570112,0.0690082204000353,0.0253002532197115,0.0273226539656817,0.0260571177018473,0.0644667626471494
-0.00573816854495996,-2.26345055492629e-05,0,0,0.0127630280490583,0.0140048322152762,0.0140142471256563,0.0140142471256563,0.013174298195516,0,0.00784994640943201,0.0925039548939277,0.0290698922872557,0.0319635060692316,0.0295618792625504,0.0851390626524522
-0.0109662903617538,-0.00101187806869276,0,0,0.0200317804393915,0.0224076098326179,0.0228832158597965,0.0228832158597965,0.0136156371984529,0,0.00437754016867121,0.0707746749749981,0.0317087253523643,0.0345554802936306,0.0330497040219042,0.0658021077344973
-0.0071175110019772,-2.60406010170196e-05,0,0,0.0135482108922158,0.015320745189164,0.015333027586803,0.015333027586803,0.0123011191346903,0,0.0114615017487872,0.0671134338634036,0.0242307009524424,0.0272231352741707,0.0242454984208263,0.0603674192620015
-0.0129347907336153,0,0,0,0.0287797028762692,0.031599293524898,0.031599293524898,0.031599293524898,0.00550728515408502,0.000689863320829587,0.00640566346318586,0.0285526977120256,0.0101321537459658,0.0112372257566601,0.0101725995929907,0.0253588045097485
-0.0126435363939802,0,0,0,0.0335131240334537,0.0358579564268142,0.0358579564268142,0.0358579564268142,0.00524983919085662,0.000267232237539717,0.0078355317073895,0.0299759032416522,0.0096044147009629,0.0108400509309771,0.00995228026014885,0.0267273073706954
-0.0166398141656533,-0.000146634522079242,0,0,0.0385207996699634,0.0419600923491217,0.0420189603210392,0.0420189603210392,0.0108863684157451,0,0.0142149434149541,0.0674723371500048,0.022198011931176,0.0247657813670753,0.0224505127082387,0.0612445796471926
-0.0253122156510638,-0.0036598014520669,0,0,0.042037949503438,0.0473734237194159,0.0491847329506778,0.0491847329506778,0.0131474356572526,0,0.0171987081546811,0.102357752227039,0.0315615628733525,0.0342347755996586,0.0318250373742418,0.0953637001161838
-0.0403112905191231,-0.0367114765972859,-0.00649034078010618,0,0.0415093180154214,0.041667847164142,0.0537303246195972,0.058107937494517,0.0219033504580614,0,0,0.164775021587739,0.0673647498820506,0.0708955786579506,0.0708955786579506,0.159086249302714
-0.0630772477455595,-0.0457508924129625,-0.0136461331099049,0,0.0679685422425505,0.0701797124230248,0.0842972426064675,0.0931035142169284,0.00503758638716289,0,0,0.0323335625707124,0.0157336237966701,0.016533886710703,0.016533886710703,0.0317125943851554
