eol12_ver
16.595824
9.699452
5.828816
12.085052
20.33724
12.472712
13.027364
15.335432
2.622172
4.220524
3.133088
2.347828
6.965952
11.432988
14.97958
15.02928
24.95934
54.363848
82.698812
83.454252
77.603568
79.25162
61.1807
47.191144
