eol9_prev
64.11574212
70.60080305
65.95385924
64.00237308
53.465272
56.03487386
54.61812687
55.67290347
51.40386336
52.63712854
49.49280491
45.2905109
39.49843782
34.91774858
23.79557852
23.21549329
19.2058231
25.12737271
39.28005727
40.6265474
41.24894938
47.94661659
54.23984243
57.34862156
