eol47_prev
58.38699296
49.39208353
47.8176433
34.70376643
32.34968111
30.13781928
26.04351698
40.31790479
81.86755933
81.16350237
68.64232519
59.60104959
66.21411858
76.42114144
83.69763842
100.6453136
109.7511056
91.04452597
82.00175811
69.52295351
75.22056572
78.7403765
92.95888
68.707268
